transaction_id,date,category,merchant,amount,payment_method
7459,2026-02-11 12:02:22.574257,Entertainment,Swiggy,2346.47,UPI
7460,2026-02-11 13:20:51.845184,Education,Amazon,2148.04,Debit Card
7461,2026-02-11 14:39:21.116111,Travel,Swiggy,2193.82,Debit Card
7462,2026-02-11 15:57:50.387038,Education,Zomato,2251.78,Cash
7463,2026-02-11 17:16:19.657965,Healthcare,Swiggy,4944.58,Debit Card
7464,2026-02-11 18:34:48.928892,Bills,Zomato,1006.13,Debit Card
7465,2026-02-11 19:53:18.199819,Food,Local Store,3854.89,UPI
7466,2026-02-11 21:11:47.470747,Education,Reliance,2781.35,UPI
7467,2026-02-11 22:30:16.741674,Transport,Uber,2097.46,Credit Card
7468,2026-02-11 23:48:46.012601,Shopping,Reliance,3185.97,UPI
7469,2026-02-12 01:07:15.283528,Transport,Zomato,4274.98,Credit Card
7470,2026-02-12 02:25:44.554455,Travel,Amazon,2359.86,UPI
7471,2026-02-12 03:44:13.825382,Healthcare,Flipkart,4330.77,Cash
7472,2026-02-12 05:02:43.096309,Healthcare,Local Store,514.3,Credit Card
7473,2026-02-12 06:21:12.367236,Transport,Local Store,3282.77,Cash
7474,2026-02-12 07:39:41.638163,Food,Swiggy,1699.24,Credit Card
7475,2026-02-12 08:58:10.909090,Transport,Uber,1964.24,Debit Card
7476,2026-02-12 10:16:40.180018,Entertainment,Swiggy,2876.55,Credit Card
7477,2026-02-12 11:35:09.450945,Travel,Swiggy,2425.59,Credit Card
7478,2026-02-12 12:53:38.721872,Travel,Zomato,1939.81,Credit Card
7479,2026-02-12 14:12:07.992799,Transport,Flipkart,1576.2,Credit Card
7480,2026-02-12 15:30:37.263726,Shopping,Uber,3110.66,Credit Card
7481,2026-02-12 16:49:06.534653,Shopping,Swiggy,2552.62,Debit Card
7482,2026-02-12 18:07:35.805580,Travel,Local Store,1650.38,Credit Card
7483,2026-02-12 19:26:05.076507,Bills,Swiggy,1064.56,Cash
7484,2026-02-12 20:44:34.347434,Shopping,Myntra,3883.62,Credit Card
7485,2026-02-12 22:03:03.618361,Transport,Netflix,4008.59,Credit Card
7486,2026-02-12 23:21:32.889288,Shopping,Local Store,1108.25,Cash
7487,2026-02-13 00:40:02.160216,Travel,Myntra,1345.16,UPI
7488,2026-02-13 01:58:31.431143,Food,Netflix,1233.76,UPI
7489,2026-02-13 03:17:00.702070,Education,Amazon,4428.62,Debit Card
7490,2026-02-13 04:35:29.972997,Shopping,Myntra,3881.95,Credit Card
7491,2026-02-13 05:53:59.243924,Entertainment,Zomato,419.14,Credit Card
7492,2026-02-13 07:12:28.514851,Food,Amazon,4171.7,UPI
7493,2026-02-13 08:30:57.785778,Bills,Airtel,232.42,Credit Card
7494,2026-02-13 09:49:27.056705,Entertainment,Uber,1303.34,Debit Card
7495,2026-02-13 11:07:56.327632,Transport,Local Store,4599.01,Cash
7496,2026-02-13 12:26:25.598559,Education,Airtel,4328.44,Credit Card
7497,2026-02-13 13:44:54.869486,Transport,Local Store,3918.1,Cash
7498,2026-02-13 15:03:24.140414,Education,Uber,2314.86,Debit Card
7499,2026-02-13 16:21:53.411341,Education,Uber,1641.0,UPI
7500,2026-02-13 17:40:22.682268,Transport,Local Store,4413.65,Debit Card
7501,2026-02-13 18:58:51.953195,Entertainment,Uber,3302.52,Debit Card
7502,2026-02-13 20:17:21.224122,Entertainment,Myntra,1512.77,Debit Card
7503,2026-02-13 21:35:50.495049,Education,Reliance,2342.82,Debit Card
7504,2026-02-13 22:54:19.765976,Entertainment,Flipkart,4413.43,Cash
7505,2026-02-14 00:12:49.036903,Education,Local Store,4522.1,Debit Card
7506,2026-02-14 01:31:18.307830,Travel,Airtel,3313.55,Debit Card
7507,2026-02-14 02:49:47.578757,Education,Airtel,3676.15,Debit Card
7508,2026-02-14 04:08:16.849684,Travel,Uber,244.52,Debit Card
7509,2026-02-14 05:26:46.120612,Food,Local Store,3042.77,Cash
7510,2026-02-14 06:45:15.391539,Healthcare,Reliance,3460.51,Debit Card
7511,2026-02-14 08:03:44.662466,Food,Reliance,150.87,UPI
7512,2026-02-14 09:22:13.933393,Transport,Flipkart,4227.1,Debit Card
7513,2026-02-14 10:40:43.204320,Healthcare,Myntra,4645.01,Debit Card
7514,2026-02-14 11:59:12.475247,Shopping,Flipkart,1227.79,Credit Card
7515,2026-02-14 13:17:41.746174,Transport,Zomato,4236.69,Credit Card
7516,2026-02-14 14:36:11.017101,Bills,Airtel,3344.29,Credit Card
7517,2026-02-14 15:54:40.288028,Food,Reliance,2924.44,Debit Card
7518,2026-02-14 17:13:09.558955,Entertainment,Uber,4223.47,UPI
7519,2026-02-14 18:31:38.829882,Food,Reliance,1463.77,UPI
7520,2026-02-14 19:50:08.100810,Entertainment,Reliance,3964.74,Credit Card
7521,2026-02-14 21:08:37.371737,Healthcare,Netflix,1606.88,Credit Card
7522,2026-02-14 22:27:06.642664,Bills,Airtel,3947.91,Debit Card
7523,2026-02-14 23:45:35.913591,Healthcare,Zomato,26195.47,UPI
7524,2026-02-15 01:04:05.184518,Bills,Flipkart,628.88,UPI
7525,2026-02-15 02:22:34.455445,Food,Zomato,1938.52,Credit Card
7526,2026-02-15 03:41:03.726372,Entertainment,Netflix,1205.79,UPI
7527,2026-02-15 04:59:32.997299,Healthcare,Myntra,547.63,Credit Card
7528,2026-02-15 06:18:02.268226,Bills,Zomato,595.92,Credit Card
7529,2026-02-15 07:36:31.539153,Education,Reliance,3911.35,Cash
7530,2026-02-15 08:55:00.810081,Transport,Amazon,4412.92,Cash
7531,2026-02-15 10:13:30.081008,Transport,Local Store,4639.29,Debit Card
7532,2026-02-15 11:31:59.351935,Healthcare,Zomato,52656.1,Credit Card
7533,2026-02-15 12:50:28.622862,Entertainment,Local Store,4159.61,Debit Card
7534,2026-02-15 14:08:57.893789,Education,Netflix,390.74,Cash
7535,2026-02-15 15:27:27.164716,Healthcare,Zomato,3961.11,UPI
7536,2026-02-15 16:45:56.435643,Food,Zomato,3927.25,Cash
7537,2026-02-15 18:04:25.706570,Bills,Swiggy,699.89,Cash
7538,2026-02-15 19:22:54.977497,Travel,Reliance,3326.95,Cash
7539,2026-02-15 20:41:24.248424,Food,Uber,2289.91,UPI
7540,2026-02-15 21:59:53.519351,Transport,Local Store,4505.07,Cash
7541,2026-02-15 23:18:22.790279,Bills,Myntra,3492.27,Credit Card
7542,2026-02-16 00:36:52.061206,Healthcare,Swiggy,4757.39,Credit Card
7543,2026-02-16 01:55:21.332133,Food,Reliance,569.37,Cash
7544,2026-02-16 03:13:50.603060,Shopping,Netflix,251.01,Debit Card
7545,2026-02-16 04:32:19.873987,Travel,Local Store,4869.22,Debit Card
7546,2026-02-16 05:50:49.144914,Entertainment,Flipkart,446.95,UPI
7547,2026-02-16 07:09:18.415841,Education,Netflix,1961.67,UPI
7548,2026-02-16 08:27:47.686768,Education,Uber,3267.35,Credit Card
7549,2026-02-16 09:46:16.957695,Entertainment,Local Store,4406.28,Credit Card
7550,2026-02-16 11:04:46.228622,Shopping,Netflix,1310.16,Cash
7551,2026-02-16 12:23:15.499549,Transport,Swiggy,193.84,Debit Card
7552,2026-02-16 13:41:44.770477,Bills,Netflix,2630.37,Credit Card
7553,2026-02-16 15:00:14.041404,Entertainment,Uber,2382.0,Debit Card
7554,2026-02-16 16:18:43.312331,Shopping,Uber,1569.12,UPI
7555,2026-02-16 17:37:12.583258,Healthcare,Amazon,4375.8,UPI
7556,2026-02-16 18:55:41.854185,Travel,Zomato,3759.14,Cash
7557,2026-02-16 20:14:11.125112,Education,Flipkart,4297.68,Cash
7558,2026-02-16 21:32:40.396039,Travel,Flipkart,850.95,Credit Card
7559,2026-02-16 22:51:09.666966,Shopping,Swiggy,3477.44,Debit Card
7560,2026-02-17 00:09:38.937893,Travel,Uber,4876.75,Credit Card
7561,2026-02-17 01:28:08.208820,Transport,Amazon,3078.97,Credit Card
7562,2026-02-17 02:46:37.479747,Transport,Reliance,898.25,Debit Card
7563,2026-02-17 04:05:06.750675,Food,Amazon,4979.11,Credit Card
7564,2026-02-17 05:23:36.021602,Entertainment,Myntra,2665.2,Cash
7565,2026-02-17 06:42:05.292529,Food,Netflix,4208.29,Debit Card
7566,2026-02-17 08:00:34.563456,Travel,Zomato,789.34,Debit Card
7567,2026-02-17 09:19:03.834383,Education,Amazon,3347.18,Credit Card
7568,2026-02-17 10:37:33.105310,Shopping,Netflix,4567.46,Debit Card
7569,2026-02-17 11:56:02.376237,Bills,Zomato,2683.49,Cash
7570,2026-02-17 13:14:31.647164,Travel,Local Store,1478.87,Cash
7571,2026-02-17 14:33:00.918091,Bills,Myntra,680.74,UPI
7572,2026-02-17 15:51:30.189018,Transport,Myntra,1514.93,UPI
7573,2026-02-17 17:09:59.459946,Bills,Uber,1806.68,UPI
7574,2026-02-17 18:28:28.730873,Bills,Myntra,3564.28,UPI
7575,2026-02-17 19:46:58.001800,Education,Local Store,934.18,Credit Card
7576,2026-02-17 21:05:27.272727,Bills,Uber,575.22,UPI
7577,2026-02-17 22:23:56.543654,Travel,Airtel,1965.35,UPI
7578,2026-02-17 23:42:25.814581,Shopping,Reliance,2320.34,UPI
7579,2026-02-18 01:00:55.085508,Bills,Swiggy,3160.51,UPI
7580,2026-02-18 02:19:24.356435,Healthcare,Netflix,3552.28,Credit Card
7581,2026-02-18 03:37:53.627362,Bills,Reliance,4451.92,UPI
7582,2026-02-18 04:56:22.898289,Bills,Reliance,1480.32,Debit Card
7583,2026-02-18 06:14:52.169216,Food,Flipkart,2666.61,Cash
7584,2026-02-18 07:33:21.440144,Shopping,Amazon,1861.9,Debit Card
7585,2026-02-18 08:51:50.711071,Travel,Myntra,57.04,Credit Card
7586,2026-02-18 10:10:19.981998,Transport,Airtel,2918.19,Credit Card
7587,2026-02-18 11:28:49.252925,Food,Amazon,4088.19,Credit Card
7588,2026-02-18 12:47:18.523852,Travel,Swiggy,230.38,Cash
7589,2026-02-18 14:05:47.794779,Entertainment,Amazon,67.28,UPI
7590,2026-02-18 15:24:17.065706,Shopping,Flipkart,3652.7,Credit Card
7591,2026-02-18 16:42:46.336633,Healthcare,Swiggy,3435.11,UPI
7592,2026-02-18 18:01:15.607560,Shopping,Local Store,2058.97,Credit Card
7593,2026-02-18 19:19:44.878487,Entertainment,Local Store,3324.94,Cash
7594,2026-02-18 20:38:14.149414,Entertainment,Uber,4769.26,Debit Card
7595,2026-02-18 21:56:43.420342,Entertainment,Amazon,1276.92,Debit Card
7596,2026-02-18 23:15:12.691269,Education,Netflix,1267.34,Cash
7597,2026-02-19 00:33:41.962196,Transport,Airtel,971.85,UPI
7598,2026-02-19 01:52:11.233123,Bills,Flipkart,3633.73,Credit Card
7599,2026-02-19 03:10:40.504050,Shopping,Swiggy,1798.29,Debit Card
7600,2026-02-19 04:29:09.774977,Travel,Airtel,4944.03,Cash
7601,2026-02-19 05:47:39.045904,Education,Amazon,3587.51,UPI
7602,2026-02-19 07:06:08.316831,Travel,Netflix,1868.52,Debit Card
7603,2026-02-19 08:24:37.587758,Bills,Amazon,788.47,Cash
7604,2026-02-19 09:43:06.858685,Bills,Myntra,2980.52,Credit Card
7605,2026-02-19 11:01:36.129612,Healthcare,Myntra,1509.77,Cash
7606,2026-02-19 12:20:05.400540,Entertainment,Flipkart,4532.27,UPI
7607,2026-02-19 13:38:34.671467,Transport,Swiggy,2234.95,Debit Card
7608,2026-02-19 14:57:03.942394,Healthcare,Swiggy,1498.62,Credit Card
7609,2026-02-19 16:15:33.213321,Food,Reliance,2963.33,UPI
7610,2026-02-19 17:34:02.484248,Education,Flipkart,728.02,Cash
7611,2026-02-19 18:52:31.755175,Education,Flipkart,2829.67,Debit Card
7612,2026-02-19 20:11:01.026102,Transport,Netflix,327.75,Debit Card
7613,2026-02-19 21:29:30.297029,Bills,Myntra,3054.1,UPI
7614,2026-02-19 22:47:59.567956,Travel,Swiggy,2674.31,Credit Card
7615,2026-02-20 00:06:28.838883,Education,Amazon,2627.79,UPI
7616,2026-02-20 01:24:58.109810,Transport,Flipkart,3436.61,Debit Card
7617,2026-02-20 02:43:27.380738,Education,Uber,270.06,Debit Card
7618,2026-02-20 04:01:56.651665,Education,Zomato,2325.67,Debit Card
7619,2026-02-20 05:20:25.922592,Entertainment,Swiggy,2247.99,Credit Card
7620,2026-02-20 06:38:55.193519,Food,Local Store,2325.92,Debit Card
7621,2026-02-20 07:57:24.464446,Entertainment,Swiggy,4900.46,Debit Card
7622,2026-02-20 09:15:53.735373,Food,Uber,739.43,UPI
7623,2026-02-20 10:34:23.006300,Education,Swiggy,3467.63,Debit Card
7624,2026-02-20 11:52:52.277227,Healthcare,Uber,2039.88,Cash
7625,2026-02-20 13:11:21.548154,Travel,Zomato,2583.05,UPI
7626,2026-02-20 14:29:50.819081,Bills,Reliance,3823.85,Debit Card
7627,2026-02-20 15:48:20.090009,Education,Netflix,829.01,UPI
7628,2026-02-20 17:06:49.360936,Food,Zomato,3829.75,UPI
7629,2026-02-20 18:25:18.631863,Food,Airtel,398.14,Cash
7630,2026-02-20 19:43:47.902790,Food,Reliance,2442.38,UPI
7631,2026-02-20 21:02:17.173717,Education,Netflix,3723.25,UPI
7632,2026-02-20 22:20:46.444644,Transport,Myntra,1003.13,Credit Card
7633,2026-02-20 23:39:15.715571,Healthcare,Uber,3866.03,Debit Card
7634,2026-02-21 00:57:44.986498,Transport,Flipkart,875.72,Credit Card
7635,2026-02-21 02:16:14.257425,Bills,Airtel,4006.23,Debit Card
7636,2026-02-21 03:34:43.528352,Education,Zomato,2371.23,UPI
7637,2026-02-21 04:53:12.799279,Food,Swiggy,3438.96,Debit Card
7638,2026-02-21 06:11:42.070207,Healthcare,Zomato,4591.16,UPI
7639,2026-02-21 07:30:11.341134,Healthcare,Netflix,2071.69,Debit Card
7640,2026-02-21 08:48:40.612061,Shopping,Airtel,1203.14,UPI
7641,2026-02-21 10:07:09.882988,Bills,Amazon,4342.46,Debit Card
7642,2026-02-21 11:25:39.153915,Travel,Netflix,850.0,Debit Card
7643,2026-02-21 12:44:08.424842,Travel,Reliance,3175.81,Debit Card
7644,2026-02-21 14:02:37.695769,Healthcare,Zomato,4620.1,UPI
7645,2026-02-21 15:21:06.966696,Education,Zomato,3388.26,Debit Card
7646,2026-02-21 16:39:36.237623,Food,Airtel,1018.62,UPI
7647,2026-02-21 17:58:05.508550,Food,Uber,803.81,Credit Card
7648,2026-02-21 19:16:34.779477,Healthcare,Airtel,1298.91,Debit Card
7649,2026-02-21 20:35:04.050405,Transport,Flipkart,1987.46,Cash
7650,2026-02-21 21:53:33.321332,Bills,Zomato,837.84,Cash
7651,2026-02-21 23:12:02.592259,Food,Uber,3999.18,UPI
7652,2026-02-22 00:30:31.863186,Healthcare,Uber,1817.32,Cash
7653,2026-02-22 01:49:01.134113,Food,Airtel,4683.63,UPI
7654,2026-02-22 03:07:30.405040,Travel,Myntra,4220.33,UPI
7655,2026-02-22 04:25:59.675967,Healthcare,Netflix,4548.65,Cash
7656,2026-02-22 05:44:28.946894,Bills,Reliance,1507.74,Cash
7657,2026-02-22 07:02:58.217821,Healthcare,Myntra,2889.97,Credit Card
7658,2026-02-22 08:21:27.488748,Shopping,Zomato,1641.18,UPI
7659,2026-02-22 09:39:56.759675,Healthcare,Zomato,1321.9,Cash
7660,2026-02-22 10:58:26.030603,Healthcare,Zomato,3055.08,Credit Card
7661,2026-02-22 12:16:55.301530,Education,Local Store,4099.08,Credit Card
7662,2026-02-22 13:35:24.572457,Travel,Swiggy,513.31,UPI
7663,2026-02-22 14:53:53.843384,Bills,Amazon,1415.06,Debit Card
7664,2026-02-22 16:12:23.114311,Education,Local Store,1065.41,Cash
7665,2026-02-22 17:30:52.385238,Healthcare,Amazon,4001.83,Cash
7666,2026-02-22 18:49:21.656165,Bills,Uber,4670.19,Cash
7667,2026-02-22 20:07:50.927092,Shopping,Zomato,445.72,Cash
7668,2026-02-22 21:26:20.198019,Bills,Flipkart,1927.11,Cash
7669,2026-02-22 22:44:49.468946,Food,Reliance,4576.82,Cash
7670,2026-02-23 00:03:18.739873,Education,Airtel,1755.96,Credit Card
7671,2026-02-23 01:21:48.010801,Bills,Reliance,3577.67,UPI
7672,2026-02-23 02:40:17.281728,Travel,Flipkart,548.3,Credit Card
7673,2026-02-23 03:58:46.552655,Shopping,Airtel,2249.72,Cash
7674,2026-02-23 05:17:15.823582,Entertainment,Uber,2541.34,UPI
7675,2026-02-23 06:35:45.094509,Healthcare,Flipkart,3800.44,Cash
7676,2026-02-23 07:54:14.365436,Bills,Zomato,1479.68,UPI
7677,2026-02-23 09:12:43.636363,Healthcare,Flipkart,1357.73,Credit Card
7678,2026-02-23 10:31:12.907290,Transport,Zomato,1549.69,UPI
7679,2026-02-23 11:49:42.178217,Food,Flipkart,2800.7,Credit Card
7680,2026-02-23 13:08:11.449144,Education,Flipkart,4386.22,Cash
7681,2026-02-23 14:26:40.720072,Food,Myntra,4163.16,UPI
7682,2026-02-23 15:45:09.990999,Transport,Reliance,336.83,Debit Card
7683,2026-02-23 17:03:39.261926,Transport,Amazon,4400.83,Debit Card
7684,2026-02-23 18:22:08.532853,Education,Local Store,520.79,Credit Card
7685,2026-02-23 19:40:37.803780,Bills,Myntra,2105.97,Credit Card
7686,2026-02-23 20:59:07.074707,Transport,Amazon,3838.75,Credit Card
7687,2026-02-23 22:17:36.345634,Entertainment,Myntra,453.48,Credit Card
7688,2026-02-23 23:36:05.616561,Healthcare,Swiggy,249.98,Cash
7689,2026-02-24 00:54:34.887488,Healthcare,Airtel,1683.48,Debit Card
7690,2026-02-24 02:13:04.158415,Shopping,Zomato,3663.13,Credit Card
7691,2026-02-24 03:31:33.429342,Travel,Local Store,2632.69,UPI
7692,2026-02-24 04:50:02.700270,Transport,Myntra,2114.16,UPI
7693,2026-02-24 06:08:31.971197,Transport,Myntra,4074.71,Cash
7694,2026-02-24 07:27:01.242124,Entertainment,Uber,3845.21,Credit Card
7695,2026-02-24 08:45:30.513051,Food,Flipkart,3940.91,UPI
7696,2026-02-24 10:03:59.783978,Food,Swiggy,2325.65,Credit Card
7697,2026-02-24 11:22:29.054905,Healthcare,Local Store,146.27,UPI
7698,2026-02-24 12:40:58.325832,Healthcare,Local Store,902.08,Cash
7699,2026-02-24 13:59:27.596759,Bills,Airtel,3719.44,UPI
7700,2026-02-24 15:17:56.867686,Education,Local Store,3778.21,Credit Card
7701,2026-02-24 16:36:26.138613,Travel,Netflix,4862.88,Credit Card
7702,2026-02-24 17:54:55.409540,Entertainment,Local Store,991.42,Cash
7703,2026-02-24 19:13:24.680468,Education,Myntra,658.49,Debit Card
7704,2026-02-24 20:31:53.951395,Education,Netflix,737.01,Credit Card
7705,2026-02-24 21:50:23.222322,Shopping,Amazon,964.7,Debit Card
7706,2026-02-24 23:08:52.493249,Education,Flipkart,2665.92,Credit Card
7707,2026-02-25 00:27:21.764176,Shopping,Netflix,4877.3,Cash
7708,2026-02-25 01:45:51.035103,Education,Amazon,2967.69,UPI
7709,2026-02-25 03:04:20.306030,Entertainment,Swiggy,2637.31,Debit Card
7710,2026-02-25 04:22:49.576957,Shopping,Reliance,3383.11,UPI
7711,2026-02-25 05:41:18.847884,Food,Zomato,415.96,Cash
7712,2026-02-25 06:59:48.118811,Shopping,Myntra,4086.0,Cash
7713,2026-02-25 08:18:17.389738,Shopping,Netflix,3252.05,Cash
7714,2026-02-25 09:36:46.660666,Entertainment,Reliance,897.4,Credit Card
7715,2026-02-25 10:55:15.931593,Entertainment,Flipkart,3172.04,Credit Card
7716,2026-02-25 12:13:45.202520,Shopping,Uber,3001.23,Credit Card
7717,2026-02-25 13:32:14.473447,Travel,Swiggy,371.02,Credit Card
7718,2026-02-25 14:50:43.744374,Transport,Zomato,1371.31,Debit Card
7719,2026-02-25 16:09:13.015301,Travel,Flipkart,1985.16,Cash
7720,2026-02-25 17:27:42.286228,Entertainment,Swiggy,1262.2,Debit Card
7721,2026-02-25 18:46:11.557155,Travel,Uber,1253.65,Credit Card
7722,2026-02-25 20:04:40.828082,Travel,Amazon,2886.09,UPI
7723,2026-02-25 21:23:10.099009,Bills,Uber,2380.75,Debit Card
7724,2026-02-25 22:41:39.369936,Bills,Netflix,3353.1,UPI
7725,2026-02-26 00:00:08.640864,Food,Zomato,4784.22,Credit Card
7726,2026-02-26 01:18:37.911791,Education,Local Store,3319.75,Debit Card
7727,2026-02-26 02:37:07.182718,Shopping,Airtel,2931.37,Debit Card
7728,2026-02-26 03:55:36.453645,Transport,Myntra,4245.42,Debit Card
7729,2026-02-26 05:14:05.724572,Food,Myntra,3178.76,UPI
7730,2026-02-26 06:32:34.995499,Shopping,Amazon,869.53,Credit Card
7731,2026-02-26 07:51:04.266426,Travel,Flipkart,1608.01,Cash
7732,2026-02-26 09:09:33.537353,Entertainment,Zomato,3680.13,Cash
7733,2026-02-26 10:28:02.808280,Bills,Local Store,3704.99,Credit Card
7734,2026-02-26 11:46:32.079207,Healthcare,Amazon,4935.69,Debit Card
7735,2026-02-26 13:05:01.350135,Transport,Airtel,3153.53,Cash
7736,2026-02-26 14:23:30.621062,Travel,Netflix,4502.75,Debit Card
7737,2026-02-26 15:41:59.891989,Healthcare,Netflix,320.17,Credit Card
7738,2026-02-26 17:00:29.162916,Bills,Local Store,2852.8,UPI
7739,2026-02-26 18:18:58.433843,Travel,Local Store,4603.25,Debit Card
7740,2026-02-26 19:37:27.704770,Education,Local Store,1471.86,UPI
7741,2026-02-26 20:55:56.975697,Education,Uber,816.64,UPI
7742,2026-02-26 22:14:26.246624,Healthcare,Myntra,1785.03,Credit Card
7743,2026-02-26 23:32:55.517551,Entertainment,Reliance,3971.57,Credit Card
7744,2026-02-27 00:51:24.788478,Travel,Zomato,469.27,UPI
7745,2026-02-27 02:09:54.059405,Shopping,Reliance,3021.68,UPI
7746,2026-02-27 03:28:23.330333,Travel,Uber,721.38,Cash
7747,2026-02-27 04:46:52.601260,Entertainment,Flipkart,2205.89,Cash
7748,2026-02-27 06:05:21.872187,Travel,Netflix,4831.59,Credit Card
7749,2026-02-27 07:23:51.143114,Healthcare,Myntra,1015.96,Debit Card
7750,2026-02-27 08:42:20.414041,Entertainment,Local Store,218.38,UPI
7751,2026-02-27 10:00:49.684968,Bills,Airtel,2164.66,Debit Card
7752,2026-02-27 11:19:18.955895,Transport,Airtel,2909.59,UPI
7753,2026-02-27 12:37:48.226822,Entertainment,Airtel,1522.71,Credit Card
7754,2026-02-27 13:56:17.497749,Travel,Zomato,2731.75,Debit Card
7755,2026-02-27 15:14:46.768676,Bills,Local Store,4769.34,Credit Card
7756,2026-02-27 16:33:16.039603,Transport,Myntra,1593.27,UPI
7757,2026-02-27 17:51:45.310531,Education,Netflix,1581.66,Credit Card
7758,2026-02-27 19:10:14.581458,Shopping,Reliance,2439.7,Debit Card
7759,2026-02-27 20:28:43.852385,Healthcare,Local Store,2600.82,Cash
7760,2026-02-27 21:47:13.123312,Travel,Local Store,56.76,Credit Card
7761,2026-02-27 23:05:42.394239,Travel,Uber,3098.58,Debit Card
7762,2026-02-28 00:24:11.665166,Education,Flipkart,4986.92,Credit Card
7763,2026-02-28 01:42:40.936093,Shopping,Airtel,1495.44,Credit Card
7764,2026-02-28 03:01:10.207020,Education,Amazon,3172.51,Cash
7765,2026-02-28 04:19:39.477947,Food,Myntra,72.88,Debit Card
7766,2026-02-28 05:38:08.748874,Education,Uber,3041.42,Debit Card
7767,2026-02-28 06:56:38.019801,Bills,Flipkart,2262.99,Debit Card
7768,2026-02-28 08:15:07.290729,Transport,Flipkart,2674.95,UPI
7769,2026-02-28 09:33:36.561656,Travel,Swiggy,2742.33,Credit Card
7770,2026-02-28 10:52:05.832583,Education,Airtel,925.92,Cash
7771,2026-02-28 12:10:35.103510,Travel,Swiggy,3861.34,Debit Card
7772,2026-02-28 13:29:04.374437,Entertainment,Uber,2799.57,Cash
7773,2026-02-28 14:47:33.645364,Shopping,Flipkart,1387.46,UPI
7774,2026-02-28 16:06:02.916291,Education,Amazon,4690.04,UPI
7775,2026-02-28 17:24:32.187218,Transport,Myntra,113.23,Cash
7776,2026-02-28 18:43:01.458145,Bills,Swiggy,3643.39,Debit Card
7777,2026-02-28 20:01:30.729072,Food,Flipkart,1937.11,Cash
7778,2026-02-28 21:20:00.000000,Travel,Myntra,2636.6,Debit Card
7779,2026-02-28 22:38:29.270927,Shopping,Airtel,1492.97,Debit Card
7780,2026-02-28 23:56:58.541854,Healthcare,Reliance,1640.2,UPI
7781,2026-03-01 01:15:27.812781,Transport,Myntra,125.07,Cash
7782,2026-03-01 02:33:57.083708,Healthcare,Flipkart,3662.73,UPI
7783,2026-03-01 03:52:26.354635,Transport,Uber,3568.45,Credit Card
7784,2026-03-01 05:10:55.625562,Transport,Swiggy,3289.07,UPI
7785,2026-03-01 06:29:24.896489,Bills,Swiggy,4395.86,Debit Card
7786,2026-03-01 07:47:54.167416,Bills,Netflix,4511.27,Cash
7787,2026-03-01 09:06:23.438343,Bills,Flipkart,2804.4,Credit Card
7788,2026-03-01 10:24:52.709270,Education,Netflix,3439.88,Credit Card
7789,2026-03-01 11:43:21.980198,Entertainment,Amazon,104.44,Credit Card
7790,2026-03-01 13:01:51.251125,Transport,Amazon,4239.4,Credit Card
7791,2026-03-01 14:20:20.522052,Shopping,Flipkart,4091.25,Cash
7792,2026-03-01 15:38:49.792979,Healthcare,Swiggy,150.23,Debit Card
7793,2026-03-01 16:57:19.063906,Bills,Airtel,2736.98,Credit Card
7794,2026-03-01 18:15:48.334833,Education,Zomato,4537.95,Debit Card
7795,2026-03-01 19:34:17.605760,Bills,Amazon,947.87,UPI
7796,2026-03-01 20:52:46.876687,Healthcare,Swiggy,1795.59,Debit Card
7797,2026-03-01 22:11:16.147614,Healthcare,Local Store,1688.72,Credit Card
7798,2026-03-01 23:29:45.418541,Travel,Local Store,1811.91,UPI
7799,2026-03-02 00:48:14.689468,Transport,Netflix,257.34,UPI
7800,2026-03-02 02:06:43.960396,Bills,Myntra,1431.14,UPI
7801,2026-03-02 03:25:13.231323,Healthcare,Airtel,1509.54,Credit Card
7802,2026-03-02 04:43:42.502250,Entertainment,Netflix,4336.07,Debit Card
7803,2026-03-02 06:02:11.773177,Entertainment,Local Store,1792.97,Cash
7804,2026-03-02 07:20:41.044104,Bills,Airtel,2263.72,Debit Card
7805,2026-03-02 08:39:10.315031,Education,Zomato,1934.65,Credit Card
7806,2026-03-02 09:57:39.585958,Healthcare,Myntra,647.33,Credit Card
7807,2026-03-02 11:16:08.856885,Travel,Netflix,4952.27,UPI
7808,2026-03-02 12:34:38.127812,Transport,Local Store,4137.83,Debit Card
7809,2026-03-02 13:53:07.398739,Transport,Amazon,2727.56,Credit Card
7810,2026-03-02 15:11:36.669666,Education,Amazon,2408.0,Credit Card
7811,2026-03-02 16:30:05.940594,Travel,Netflix,3263.81,Cash
7812,2026-03-02 17:48:35.211521,Transport,Zomato,1665.83,Debit Card
7813,2026-03-02 19:07:04.482448,Travel,Zomato,298.9,UPI
7814,2026-03-02 20:25:33.753375,Food,Flipkart,2051.37,UPI
7815,2026-03-02 21:44:03.024302,Bills,Myntra,4920.69,UPI
7816,2026-03-02 23:02:32.295229,Transport,Swiggy,952.62,Debit Card
7817,2026-03-03 00:21:01.566156,Entertainment,Zomato,2662.14,Credit Card
7818,2026-03-03 01:39:30.837083,Healthcare,Myntra,92.18,Credit Card
7819,2026-03-03 02:58:00.108010,Travel,Zomato,654.06,Cash
7820,2026-03-03 04:16:29.378937,Travel,Flipkart,2956.6,Cash
7821,2026-03-03 05:34:58.649864,Shopping,Reliance,1522.2,Credit Card
7822,2026-03-03 06:53:27.920792,Education,Zomato,4533.14,Credit Card
