transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly
9410,2026-05-28 20:12:10.153015,Entertainment,Zomato,1584.63,Debit Card,28,5,2026,3,0,7.36873708367928,2666.7235731225296,0.5942235693160051,2,9,2,1,0.08675815250718838,0
9411,2026-05-28 21:30:39.423942,Bills,Local Store,4655.7,UPI,28,5,2026,3,0,8.446062321753413,2588.439496459481,1.7986512747808705,0,3,3,1,0.0493679066883741,0
9412,2026-05-28 22:49:08.694869,Bills,Reliance,1448.59,UPI,28,5,2026,3,0,7.279036036810174,2588.439496459481,0.5596383465719057,0,6,3,1,0.06987192256342689,0
9413,2026-05-29 00:07:37.965796,Bills,Flipkart,1477.79,Credit Card,29,5,2026,4,0,7.298979464799959,2588.439496459481,0.5709192747295622,0,2,1,1,0.07702184884963703,0
9414,2026-05-29 01:26:07.236723,Healthcare,Swiggy,1209.78,UPI,29,5,2026,4,0,7.099020059006515,2581.179936457506,0.4686926249939556,4,7,3,1,0.08171605722336706,0
9415,2026-05-29 02:44:36.507650,Shopping,Zomato,771.65,Cash,29,5,2026,4,0,6.649826164679704,2582.691050488599,0.2987775095492035,5,9,0,1,0.0417030266915579,0
9416,2026-05-29 04:03:05.778577,Bills,Airtel,1851.85,UPI,29,5,2026,4,0,7.524480273197629,2588.439496459481,0.7154310550943908,0,0,3,1,0.04617405275980302,0
9417,2026-05-29 05:21:35.049504,Travel,Uber,3420.39,Cash,29,5,2026,4,0,8.137802180233772,2612.472435275081,1.3092540054455537,7,8,0,1,0.05977164914424793,0
9418,2026-05-29 06:40:04.320432,Transport,Swiggy,3723.71,UPI,29,5,2026,4,0,8.222744275434016,2469.707294213529,1.507753574168312,6,7,3,1,0.06932215583601287,0
9419,2026-05-29 07:58:33.591359,Transport,Swiggy,4076.42,UPI,29,5,2026,4,0,8.313219714437583,2469.707294213529,1.650568069159841,6,7,3,1,0.06815375662034162,0
9420,2026-05-29 09:17:02.862286,Travel,Myntra,1027.84,Credit Card,29,5,2026,4,0,6.936187232976371,2612.472435275081,0.3934357301235116,7,4,1,1,0.07515079051413898,0
9421,2026-05-29 10:35:32.133213,Food,Airtel,226.38,Debit Card,29,5,2026,4,0,5.4266226267009605,2555.6312885375496,0.0885808531987198,3,0,2,1,0.02545933784841259,0
9422,2026-05-29 11:54:01.404140,Shopping,Netflix,4874.69,Debit Card,29,5,2026,4,0,8.492016911877863,2582.691050488599,1.8874460416308003,5,5,2,1,0.05897757066110676,0
9423,2026-05-29 13:12:30.675067,Food,Uber,120.95,Debit Card,29,5,2026,4,0,4.80361112466193,2555.6312885375496,0.0473268583549128,3,8,2,1,0.016237182571882336,0
9424,2026-05-29 14:30:59.945994,Travel,Swiggy,4805.36,Credit Card,29,5,2026,4,0,8.477695319858114,2612.472435275081,1.8393916563923547,7,7,1,1,0.04724594337955634,0
9425,2026-05-29 15:49:29.216921,Transport,Reliance,4152.63,Cash,29,5,2026,4,0,8.331737929693864,2469.707294213529,1.6814259769688182,6,6,0,1,0.06043769112739805,0
9426,2026-05-29 17:07:58.487848,Education,Uber,4564.77,UPI,29,5,2026,4,0,8.426342453503887,2582.3797758206565,1.7676602189735469,1,8,3,1,0.039791904079628515,0
9427,2026-05-29 18:26:27.758775,Transport,Reliance,1966.57,Credit Card,29,5,2026,4,0,7.584554557803525,2469.707294213529,0.7962765484831466,6,6,1,1,0.09833187183371778,0
9428,2026-05-29 19:44:57.029702,Entertainment,Flipkart,1026.15,Cash,29,5,2026,4,0,6.93454325573852,2666.7235731225296,0.3847980384402785,2,2,0,1,0.07076487781025953,0
9429,2026-05-29 21:03:26.300630,Bills,Netflix,3052.0,Credit Card,29,5,2026,4,0,8.023879992734878,2588.439496459481,1.179088792368756,0,5,1,1,0.08875963079135324,0
9430,2026-05-29 22:21:55.571557,Education,Flipkart,3719.19,Credit Card,29,5,2026,4,0,8.221530021231713,2582.3797758206565,1.440218063517817,1,2,1,1,0.08909847502011664,0
9431,2026-05-29 23:40:24.842484,Transport,Swiggy,697.76,Cash,29,5,2026,4,0,6.549307335637029,2469.707294213529,0.2825274078571321,6,7,0,1,0.05095699508571716,0
9432,2026-05-30 00:58:54.113411,Healthcare,Myntra,3998.23,Debit Card,30,5,2026,5,1,8.293857121571525,2581.179936457506,1.5489931343133323,4,4,2,1,0.07175112834006725,0
9433,2026-05-30 02:17:23.384338,Healthcare,Netflix,1082.54,UPI,30,5,2026,5,1,6.987988737692307,2581.179936457506,0.4193973402279395,4,5,3,1,0.047703760951785856,0
9434,2026-05-30 03:35:52.655265,Food,Myntra,2483.8,Debit Card,30,5,2026,5,1,7.817947452394423,2555.6312885375496,0.9718929374281317,3,4,2,1,0.08039834602267659,0
9435,2026-05-30 04:54:21.926192,Education,Zomato,4289.59,Credit Card,30,5,2026,5,1,8.364179531603327,2582.3797758206565,1.6610995950960807,1,9,1,1,0.029381448888757822,0
9436,2026-05-30 06:12:51.197119,Food,Local Store,1007.45,Cash,30,5,2026,5,1,6.916169777583155,2555.6312885375496,0.3942078830066717,3,3,0,1,0.04653532480691669,0
9437,2026-05-30 07:31:20.468046,Bills,Airtel,1247.33,Credit Card,30,5,2026,5,1,7.129561937052676,2588.439496459481,0.4818849355784143,0,0,1,1,0.024147523649710956,0
9438,2026-05-30 08:49:49.738973,Bills,Zomato,360.72,Debit Card,30,5,2026,5,1,5.89087043187228,2588.439496459481,0.1393580960626663,0,9,2,-1,-0.017310879707824967,1
9439,2026-05-30 10:08:19.009900,Entertainment,Flipkart,775.74,Debit Card,30,5,2026,5,1,6.65510567403515,2666.7235731225296,0.2908962922961182,2,2,2,1,0.043049155943473805,0
9440,2026-05-30 11:26:48.280828,Travel,Reliance,775.3,Debit Card,30,5,2026,5,1,6.654539043411635,2612.472435275081,0.2967686814725624,7,6,2,1,0.03224168018550533,0
9441,2026-05-30 12:45:17.551755,Travel,Flipkart,1056.97,UPI,30,5,2026,5,1,6.9641072566287,2612.472435275081,0.4045860870063902,7,2,3,1,0.025224511130761296,0
9442,2026-05-30 14:03:46.822682,Shopping,Netflix,1466.69,Debit Card,30,5,2026,5,1,7.291445015212461,2582.691050488599,0.5678921602808545,5,5,2,1,0.07200880475600502,0
9443,2026-05-30 15:22:16.093609,Food,Netflix,4084.17,UPI,30,5,2026,5,1,8.31511862209527,2555.6312885375496,1.5981061189531574,3,5,3,1,0.053809989042634454,0
9444,2026-05-30 16:40:45.364536,Bills,Flipkart,4583.03,UPI,30,5,2026,5,1,8.430333802875777,2588.439496459481,1.770576444328237,0,2,3,1,0.01416245946901129,0
9445,2026-05-30 17:59:14.635463,Travel,Swiggy,2061.09,Debit Card,30,5,2026,5,1,7.631475310569119,2612.472435275081,0.7889422954937234,7,7,2,1,0.051671468503601714,0
9446,2026-05-30 19:17:43.906390,Food,Flipkart,684.63,Cash,30,5,2026,5,1,6.53033812361913,2555.6312885375496,0.2678907568046629,3,2,0,1,0.030353553955463575,0
9447,2026-05-30 20:36:13.177317,Bills,Netflix,1157.86,Credit Card,30,5,2026,5,1,7.055192042255847,2588.439496459481,0.4473197081035674,0,5,1,1,0.036538017465405415,0
9448,2026-05-30 21:54:42.448244,Transport,Netflix,3694.22,Credit Card,30,5,2026,5,1,8.21479537152868,2469.707294213529,1.4958128878897825,6,5,1,1,0.055260662398968874,0
9449,2026-05-30 23:13:11.719171,Food,Uber,3403.26,UPI,30,5,2026,5,1,8.132782867504961,2555.6312885375496,1.3316709711859502,3,8,3,1,0.04948152500073433,0
9450,2026-05-31 00:31:40.990099,Transport,Amazon,4837.68,UPI,31,5,2026,6,1,8.484397235241104,2469.707294213529,1.958807025972098,6,1,3,-1,-0.007739483744923503,1
9451,2026-05-31 01:50:10.261026,Food,Myntra,121.72,UPI,31,5,2026,6,1,4.809905337618946,2555.6312885375496,0.0476281537739561,3,4,3,-1,-0.02140588322203474,1
9452,2026-05-31 03:08:39.531953,Shopping,Zomato,3766.26,Credit Card,31,5,2026,6,1,8.234103225750909,2582.691050488599,1.4582696599686171,5,9,1,1,0.033777146253338275,0
9453,2026-05-31 04:27:08.802880,Entertainment,Flipkart,2553.68,UPI,31,5,2026,6,1,7.845682250175647,2666.7235731225296,0.9576095646875898,2,2,3,1,0.052365190148012664,0
9454,2026-05-31 05:45:38.073807,Healthcare,Uber,4518.33,Cash,31,5,2026,6,1,8.416119031750616,2581.179936457506,1.7504901290225825,4,8,0,1,0.023209960380109806,0
9455,2026-05-31 07:04:07.344734,Travel,Swiggy,2902.03,Cash,31,5,2026,6,1,7.973510298108333,2612.472435275081,1.1108366009207022,7,7,0,1,0.0356575360287914,0
9456,2026-05-31 08:22:36.615661,Healthcare,Netflix,2261.01,UPI,31,5,2026,6,1,7.724009077532783,2581.179936457506,0.8759598538887927,4,5,3,1,0.05333619260420985,0
9457,2026-05-31 09:41:05.886588,Healthcare,Flipkart,3345.96,Credit Card,31,5,2026,6,1,8.115807750139016,2581.179936457506,1.2962908756342275,4,2,1,1,0.058816302036022394,0
9458,2026-05-31 10:59:35.157515,Transport,Netflix,4175.94,Debit Card,31,5,2026,6,1,8.33733420001766,2469.707294213529,1.690864342419904,6,5,2,1,0.03590955204598989,0
9459,2026-05-31 12:18:04.428442,Education,Reliance,1448.37,Credit Card,31,5,2026,6,1,7.278884258241017,2582.3797758206565,0.5608663812973524,1,6,1,1,0.04457501357410221,0
9460,2026-05-31 13:36:33.699369,Bills,Uber,582.26,Debit Card,31,5,2026,6,1,6.368633056061032,2588.439496459481,0.2249463434615438,0,8,2,1,0.00039406354660109777,0
9461,2026-05-31 14:55:02.970297,Healthcare,Flipkart,2193.44,Debit Card,31,5,2026,6,1,7.693682167674542,2581.179936457506,0.8497819036244127,4,2,2,1,0.06096872957692723,0
9462,2026-05-31 16:13:32.241224,Shopping,Reliance,1111.87,UPI,31,5,2026,6,1,7.01469754301617,2582.691050488599,0.4305083257208228,5,6,3,1,0.03364901888894445,0
9463,2026-05-31 17:32:01.512151,Healthcare,Local Store,2176.23,Cash,31,5,2026,6,1,7.685808705631015,2581.179936457506,0.8431144102982328,4,3,0,1,0.055238691349603575,0
9464,2026-05-31 18:50:30.783078,Food,Uber,4955.69,UPI,31,5,2026,6,1,8.508493458239705,2555.6312885375496,1.9391255781798928,3,8,3,1,1.5271661135685122e-07,0
9465,2026-05-31 20:09:00.054005,Transport,Flipkart,2891.9,Debit Card,31,5,2026,6,1,7.970014738184449,2469.707294213529,1.1709484791074876,6,2,2,1,0.051597410483841144,0
9466,2026-05-31 21:27:29.324932,Education,Flipkart,3483.32,UPI,31,5,2026,6,1,8.15602818220464,2582.3797758206565,1.3488798327089722,1,2,3,1,0.03394871299048585,0
9467,2026-05-31 22:45:58.595859,Food,Airtel,3405.75,Debit Card,31,5,2026,6,1,8.133514036629931,2555.6312885375496,1.332645290138441,3,0,2,1,0.04579808814985098,0
9468,2026-06-01 00:04:27.866786,Education,Uber,4112.47,UPI,1,6,2026,0,0,8.322022233522953,2582.3797758206565,1.592511697352143,1,8,3,1,0.047953794115423554,0
9469,2026-06-01 01:22:57.137713,Food,Uber,4723.44,Cash,1,6,2026,0,0,8.46050431438545,2555.6312885375496,1.848247836526908,3,8,0,1,0.04363885108472254,0
9470,2026-06-01 02:41:26.408640,Food,Netflix,3311.15,Cash,1,6,2026,0,0,8.105352804334668,2555.6312885375496,1.2956289957988396,3,5,0,1,0.08841748759010054,0
9471,2026-06-01 03:59:55.679567,Travel,Flipkart,2406.67,Credit Card,1,6,2026,0,0,7.786414753848067,2612.472435275081,0.9212231170380136,7,2,1,1,0.06494235963907102,0
9472,2026-06-01 05:18:24.950495,Entertainment,Myntra,1623.26,Debit Card,1,6,2026,0,0,7.39280760642939,2666.7235731225296,0.6087095101871719,2,4,2,1,0.0857830455104236,0
9473,2026-06-01 06:36:54.221422,Entertainment,Myntra,1833.36,Debit Card,1,6,2026,0,0,7.514450925810967,2666.7235731225296,0.6874953289040286,2,4,2,1,0.09062967695663976,0
9474,2026-06-01 07:55:23.492349,Bills,Myntra,1705.68,UPI,1,6,2026,0,0,7.4423052418349265,2588.439496459481,0.658960737669574,0,4,3,1,0.053322050400899434,0
9475,2026-06-01 09:13:52.763276,Transport,Local Store,1656.1,Credit Card,1,6,2026,0,0,7.412824365635748,2469.707294213529,0.6705652948753102,6,3,1,1,0.08016763962347206,0
9476,2026-06-01 10:32:22.034203,Shopping,Flipkart,3488.39,Cash,1,6,2026,0,0,8.15748221481949,2582.691050488599,1.3506803298598409,5,2,0,1,0.0737370883899181,0
9477,2026-06-01 11:50:51.305130,Shopping,Flipkart,2959.16,UPI,1,6,2026,0,0,7.992998599911292,2582.691050488599,1.1457661571407,5,2,3,1,0.07249273774897191,0
9478,2026-06-01 13:09:20.576057,Shopping,Reliance,1049.88,Credit Card,1,6,2026,0,0,6.957383187383954,2582.691050488599,0.4065062291524886,5,6,1,1,0.06672877293880852,0
9479,2026-06-01 14:27:49.846984,Travel,Airtel,4849.65,Cash,1,6,2026,0,0,8.486867995570124,2612.472435275081,1.8563449453158936,7,0,0,1,0.0018988792886558414,0
9480,2026-06-01 15:46:19.117911,Food,Uber,2167.24,UPI,1,6,2026,0,0,7.681671057539632,2555.6312885375496,0.8480253038536693,3,8,3,1,0.07380521491208125,0
9481,2026-06-01 17:04:48.388838,Entertainment,Netflix,2852.13,Cash,1,6,2026,0,0,7.956171916246201,2666.7235731225296,1.0695259264012782,2,5,0,1,0.08531352819998972,0
9482,2026-06-01 18:23:17.659765,Transport,Airtel,3527.87,Debit Card,1,6,2026,0,0,8.168732985365692,2469.707294213529,1.4284567277530107,6,0,2,1,0.06377743195192176,0
9483,2026-06-01 19:41:46.930693,Food,Reliance,3087.7,Credit Card,1,6,2026,0,0,8.03550556939357,2555.6312885375496,1.208194630363492,3,6,1,1,0.09896610530185812,0
9484,2026-06-01 21:00:16.201620,Education,Flipkart,1589.71,Cash,1,6,2026,0,0,7.371935736425072,2582.3797758206565,0.6155988421551222,1,2,0,1,0.06118587721881241,0
9485,2026-06-01 22:18:45.472547,Entertainment,Zomato,3998.65,Credit Card,1,6,2026,0,0,8.293962136273679,2666.7235731225296,1.4994617516047553,2,9,1,1,0.06850799406662988,0
9486,2026-06-01 23:37:14.743474,Entertainment,Uber,595.26,UPI,1,6,2026,0,0,6.390676813550381,2666.7235731225296,0.2232177365511476,2,8,3,1,0.02794356832677647,0
9487,2026-06-02 00:55:44.014401,Healthcare,Local Store,2866.53,Credit Card,2,6,2026,1,0,7.961206311023777,2581.179936457506,1.1105502408073564,4,3,1,1,0.10966569685436461,0
9488,2026-06-02 02:14:13.285328,Healthcare,Myntra,1402.92,UPI,2,6,2026,1,0,7.247023602905351,2581.179936457506,0.5435188690972906,4,4,3,1,0.09265959383452788,0
9489,2026-06-02 03:32:42.556255,Travel,Local Store,3098.02,Credit Card,2,6,2026,1,0,8.038841211461664,2612.472435275081,1.1858574881666812,7,3,1,1,0.0853453375406017,0
9490,2026-06-02 04:51:11.827182,Transport,Flipkart,1129.07,UPI,2,6,2026,1,0,7.030034856690411,2469.707294213529,0.4571675366734295,6,2,3,1,0.05917174044925355,0
9491,2026-06-02 06:09:41.098109,Education,Reliance,3872.39,UPI,2,6,2026,1,0,8.26188537157914,2582.3797758206565,1.4995431873568597,1,6,3,1,0.07614922090316623,0
9492,2026-06-02 07:28:10.369036,Transport,Zomato,1176.3,UPI,2,6,2026,1,0,7.070978960084151,2469.707294213529,0.4762912604080838,6,9,3,1,0.05252560037366294,0
9493,2026-06-02 08:46:39.639964,Transport,Swiggy,4457.44,Cash,2,6,2026,1,0,8.402554208043538,2469.707294213529,1.8048454610162448,6,7,0,1,0.058497720423901334,0
9494,2026-06-02 10:05:08.910891,Travel,Myntra,4314.7,Debit Card,2,6,2026,1,0,8.370014815157727,2612.472435275081,1.651577234553934,7,4,2,1,0.0718363479705989,0
9495,2026-06-02 11:23:38.181818,Travel,Netflix,1843.85,Credit Card,2,6,2026,1,0,7.520153252356529,2612.472435275081,0.7057873511327025,7,5,1,1,0.08851294056949616,0
9496,2026-06-02 12:42:07.452745,Food,Flipkart,1959.81,Debit Card,2,6,2026,1,0,7.581112932160098,2555.6312885375496,0.7668594483054297,3,2,2,1,0.10506623804117698,0
9497,2026-06-02 14:00:36.723672,Bills,Amazon,3522.44,Debit Card,2,6,2026,1,0,8.167193064099315,2588.439496459481,1.3608353623169729,0,1,2,1,0.06697641475817862,0
9498,2026-06-02 15:19:05.994599,Travel,Zomato,497.35,Debit Card,2,6,2026,1,0,6.211302641413465,2612.472435275081,0.1903752144078149,7,9,2,1,0.03155461481225874,0
9499,2026-06-02 16:37:35.265526,Transport,Zomato,450.55,Debit Card,2,6,2026,1,0,6.112686108696808,2469.707294213529,0.1824305256965588,6,9,2,1,0.03335402226478135,0
9500,2026-06-02 17:56:04.536453,Healthcare,Uber,724.8,Credit Card,2,6,2026,1,0,6.58727449477897,2581.179936457506,0.2808018107388277,4,8,1,1,0.07470843746729705,0
9501,2026-06-02 19:14:33.807380,Bills,Local Store,2834.25,Credit Card,2,6,2026,1,0,7.94988539569544,2588.439496459481,1.0949647476314373,0,3,1,1,0.08830913217256015,0
9502,2026-06-02 20:33:03.078307,Food,Myntra,787.56,Debit Card,2,6,2026,1,0,6.670208497357184,2555.6312885375496,0.3081665197684593,3,4,2,1,0.08418917162543837,0
9503,2026-06-02 21:51:32.349234,Bills,Flipkart,1424.21,Credit Card,2,6,2026,1,0,7.262074450266144,2588.439496459481,0.5502195442265747,0,2,1,1,0.07245842644061162,0
9504,2026-06-02 23:10:01.620162,Shopping,Amazon,3252.21,Credit Card,2,6,2026,1,0,8.087397480184366,2582.691050488599,1.259233077601264,5,1,1,1,0.0927913450138993,0
9505,2026-06-03 00:28:30.891089,Education,Myntra,127.34,UPI,3,6,2026,2,0,4.8546829923223696,2582.3797758206565,0.0493111048933662,1,4,3,1,0.020304476060550747,0
9506,2026-06-03 01:47:00.162016,Bills,Reliance,942.17,Credit Card,3,6,2026,2,0,6.849246542101544,2588.439496459481,0.363991509667782,0,6,1,1,0.07713350908453809,0
9507,2026-06-03 03:05:29.432943,Transport,Amazon,4653.16,Cash,3,6,2026,2,0,8.445516722300084,2469.707294213529,1.8840937186776157,6,1,0,1,0.04950322135655971,0
9508,2026-06-03 04:23:58.703870,Food,Airtel,3334.71,Debit Card,3,6,2026,2,0,8.112440829244331,2555.6312885375496,1.3048478530360597,3,0,2,1,0.09981639276432519,0
9509,2026-06-03 05:42:27.974797,Education,Airtel,1562.48,Credit Card,3,6,2026,2,0,7.354669385002841,2582.3797758206565,0.6050543048043575,1,0,1,1,0.08798222825697782,0
9510,2026-06-03 07:00:57.245724,Transport,Zomato,274.25,Debit Card,3,6,2026,2,0,5.617679775602789,2469.707294213529,0.1110455480463461,6,9,2,1,0.025885278315124216,0
9511,2026-06-03 08:19:26.516651,Education,Reliance,2950.94,Credit Card,3,6,2026,2,0,7.990217860310551,2582.3797758206565,1.142721154971181,1,6,1,1,0.11130854415228686,0
9512,2026-06-03 09:37:55.787578,Healthcare,Airtel,1153.19,Debit Card,3,6,2026,2,0,7.051154078229629,2581.179936457506,0.4467685432200728,4,0,2,1,0.08744557125297941,0
9513,2026-06-03 10:56:25.058505,Shopping,Zomato,4802.87,Cash,3,6,2026,2,0,8.477177122051044,2582.691050488599,1.8596378374762956,5,9,0,1,0.05271383409266506,0
9514,2026-06-03 12:14:54.329432,Healthcare,Local Store,3450.46,Credit Card,3,6,2026,2,0,8.146552608912243,2581.179936457506,1.336776236040143,4,3,1,1,0.11068055221869855,0
9515,2026-06-03 13:33:23.600360,Transport,Flipkart,4871.91,Credit Card,3,6,2026,2,0,8.491446573557415,2469.707294213529,1.9726669680309,6,2,1,1,0.05446408850053652,0
9516,2026-06-03 14:51:52.871287,Transport,Zomato,4252.05,Cash,3,6,2026,2,0,8.35539165159177,2469.707294213529,1.721681759600606,6,9,0,1,0.05980345984118263,0
9517,2026-06-03 16:10:22.142214,Transport,Flipkart,2440.99,Credit Card,3,6,2026,2,0,7.800568559658171,2469.707294213529,0.9883721871491356,6,2,1,1,0.10091037333723307,0
9518,2026-06-03 17:28:51.413141,Entertainment,Reliance,3364.34,Debit Card,3,6,2026,2,0,8.12128427709349,2666.7235731225296,1.2616005775434065,2,6,2,1,0.1148692352675506,0
9519,2026-06-03 18:47:20.684068,Shopping,Uber,4069.93,Cash,3,6,2026,2,0,8.311626753562713,2582.691050488599,1.5758485705171903,5,8,0,1,0.0839193440716346,0
9520,2026-06-03 20:05:49.954995,Education,Myntra,2911.98,UPI,3,6,2026,2,0,7.976931891161749,2582.3797758206565,1.12763429580167,1,4,3,1,0.10259792073300694,0
9521,2026-06-03 21:24:19.225922,Travel,Zomato,354.36,Debit Card,3,6,2026,2,0,5.873131360146117,2612.472435275081,0.1356416225546462,7,9,2,1,0.025470040074605516,0
9522,2026-06-03 22:42:48.496849,Transport,Zomato,2378.71,Credit Card,3,6,2026,2,0,7.774733910501864,2469.707294213529,0.9631546238589755,6,9,1,1,0.0859607612482346,0
9523,2026-06-04 00:01:17.767776,Transport,Flipkart,696.34,Debit Card,4,6,2026,3,0,6.547273096700451,2469.707294213529,0.281952440935616,6,2,2,1,0.07626851405412605,0
9524,2026-06-04 01:19:47.038703,Education,Airtel,3588.49,Cash,4,6,2026,3,0,8.185765410109328,2582.3797758206565,1.3896058331929937,1,0,0,1,0.06742563838435223,0
9525,2026-06-04 02:38:16.309630,Travel,Airtel,3419.11,Credit Card,4,6,2026,3,0,8.137427993282099,2612.472435275081,1.3087640481228595,7,0,1,1,0.07453611762526968,0
9526,2026-06-04 03:56:45.580558,Healthcare,Zomato,4964.9,Credit Card,4,6,2026,3,0,8.51034982893423,2581.179936457506,1.923500151955306,4,9,1,1,0.05726956351634438,0
9527,2026-06-04 05:15:14.851485,Healthcare,Airtel,3162.61,Cash,4,6,2026,3,0,8.05946905959614,2581.179936457506,1.225257470558394,4,0,0,1,0.0815771524912936,0
9528,2026-06-04 06:33:44.122412,Transport,Airtel,4010.68,UPI,4,6,2026,3,0,8.296965385182924,2469.707294213529,1.6239495301313385,6,0,3,1,0.07223645516541843,0
9529,2026-06-04 07:52:13.393339,Food,Zomato,1378.02,Credit Card,4,6,2026,3,0,7.229128380951365,2555.6312885375496,0.5392092381168829,3,9,1,1,0.09521695067958258,0
9530,2026-06-04 09:10:42.664266,Entertainment,Local Store,1733.12,Credit Card,4,6,2026,3,0,7.458255359098239,2666.7235731225296,0.6499061310545392,2,3,1,1,0.11293377561994916,0
9531,2026-06-04 10:29:11.935193,Healthcare,Local Store,4589.27,Credit Card,4,6,2026,3,0,8.431694124853967,2581.179936457506,1.7779736837325886,4,3,1,1,0.09609044539181083,0
9532,2026-06-04 11:47:41.206120,Food,Swiggy,3788.2,UPI,4,6,2026,3,0,8.239910194001379,2555.6312885375496,1.4822952031424623,3,7,3,1,0.09854446995562544,0
9533,2026-06-04 13:06:10.477047,Entertainment,Local Store,3293.58,Debit Card,4,6,2026,3,0,8.100033972954785,2666.7235731225296,1.2350661437861252,2,3,2,1,0.12026252086406314,0
9534,2026-06-04 14:24:39.747974,Transport,Swiggy,1307.44,UPI,4,6,2026,3,0,7.176590866887539,2469.707294213529,0.529390670328951,6,7,3,1,0.08452437122180423,0
9535,2026-06-04 15:43:09.018901,Shopping,Reliance,3507.96,Debit Card,4,6,2026,3,0,8.163074976259194,2582.691050488599,1.3582576976585552,5,6,2,1,0.11428483335623046,0
9536,2026-06-04 17:01:38.289828,Bills,Netflix,4439.48,Credit Card,4,6,2026,3,0,8.398517757691119,2588.439496459481,1.7151183197723603,0,5,1,1,0.08008356375260306,0
9537,2026-06-04 18:20:07.560756,Bills,Myntra,1192.45,Debit Card,4,6,2026,3,0,7.084603551311044,2588.439496459481,0.4606829719725174,0,4,2,1,0.09027375535206239,0
9538,2026-06-04 19:38:36.831683,Transport,Netflix,3545.31,Debit Card,4,6,2026,3,0,8.173662905260862,2469.707294213529,1.435518293324308,6,5,2,1,0.1097585285362257,0
9539,2026-06-04 20:57:06.102610,Healthcare,Airtel,1998.79,Debit Card,4,6,2026,3,0,7.6007974540291965,2581.179936457506,0.7743706557487052,4,0,2,1,0.10065114366913791,0
9540,2026-06-04 22:15:35.373537,Food,Amazon,637.9,Debit Card,4,6,2026,3,0,6.459747947608298,2555.6312885375496,0.2496056465035047,3,1,2,1,0.07836034060534058,0
9541,2026-06-04 23:34:04.644464,Shopping,Airtel,3829.13,Credit Card,4,6,2026,3,0,8.250654024157402,2582.691050488599,1.4826124864124173,5,0,1,1,0.09349000159703824,0
9542,2026-06-05 00:52:33.915391,Education,Zomato,877.33,Cash,5,6,2026,4,0,6.7780223772337385,2582.3797758206565,0.3397370163035731,1,9,0,1,0.05895165456959761,0
9543,2026-06-05 02:11:03.186318,Entertainment,Zomato,1301.84,UPI,5,6,2026,4,0,7.172301776031761,2666.7235731225296,0.4881795822863052,2,9,3,1,0.0772848807189791,0
9544,2026-06-05 03:29:32.457245,Transport,Myntra,3925.56,Debit Card,5,6,2026,4,0,8.275519003482593,2469.707294213529,1.5894839073429885,6,4,2,1,0.10491469970096345,0
9545,2026-06-05 04:48:01.728172,Shopping,Uber,3723.56,Credit Card,5,6,2026,4,0,8.22270400303148,2582.691050488599,1.4417365171477126,5,8,1,1,0.10628460777333298,0
9546,2026-06-05 06:06:30.999099,Travel,Uber,1308.21,Credit Card,5,6,2026,4,0,7.177179180850222,2612.472435275081,0.500755522751478,7,8,1,1,0.08653148000305705,0
9547,2026-06-05 07:25:00.270027,Shopping,Uber,4707.77,Credit Card,5,6,2026,4,0,8.457182006408964,2582.691050488599,1.8228157793435549,5,8,1,1,0.07598497032064888,0
9548,2026-06-05 08:43:29.540954,Healthcare,Local Store,1115.66,Credit Card,5,6,2026,4,0,7.018097365983928,2581.179936457506,0.4322286812484555,4,3,1,1,0.10746517181664256,0
9549,2026-06-05 10:01:58.811881,Travel,Reliance,4968.43,Debit Card,5,6,2026,4,0,8.511060424384716,2612.472435275081,1.90181145374529,7,6,2,1,0.053044439835449486,0
9550,2026-06-05 11:20:28.082808,Entertainment,Airtel,3702.6,UPI,5,6,2026,4,0,8.217060598573893,2666.7235731225296,1.3884453706855482,2,0,3,1,0.07873204509028164,0
9551,2026-06-05 12:38:57.353735,Travel,Zomato,1992.91,Credit Card,5,6,2026,4,0,7.597852814096932,2612.472435275081,0.7628444124770856,7,9,1,1,0.08522811120357443,0
9552,2026-06-05 13:57:26.624662,Shopping,Amazon,695.23,UPI,5,6,2026,4,0,6.545680065514731,2582.691050488599,0.2691882174093084,5,1,3,1,0.0699571591303707,0
9553,2026-06-05 15:15:55.895589,Healthcare,Amazon,1636.52,UPI,5,6,2026,4,0,7.400938181175277,2581.179936457506,0.6340201149424757,4,1,3,1,0.10070230175233336,0
9554,2026-06-05 16:34:25.166516,Travel,Amazon,1009.01,UPI,5,6,2026,4,0,6.9177155107763895,2612.472435275081,0.3862279985716886,7,1,3,1,0.05998432387124031,0
9555,2026-06-05 17:52:54.437443,Food,Uber,3128.11,Cash,5,6,2026,4,0,8.048503898052557,2555.6312885375496,1.2240067704719837,3,8,0,1,0.09448046357631174,0
9556,2026-06-05 19:11:23.708370,Healthcare,Myntra,1816.43,Credit Card,5,6,2026,4,0,7.505178694223058,2581.179936457506,0.7037207961925068,4,4,1,1,0.12261795318143504,0
9557,2026-06-05 20:29:52.979297,Food,Uber,1510.29,Credit Card,5,6,2026,4,0,7.320718869734227,2555.6312885375496,0.5909655304244837,3,8,1,1,0.11071709425204884,0
